productCode,gross_weight,net_weight,product_type,selling_price
21RNG02332,11.62,11.62,21KRNG,14.62
21RNG02314,3.11,3.11,21KRNG,14.62
21RNG02331,3.03,3.03,21KRNG,14.62
21RNG02330,1.55,1.55,21KRNG,14.62
21PND01400,5.69,5.69,21KPND,14.62
21PND01399,4.18,4.18,21KPND,14.62
21PND01395,4.5,4.5,21KPND,14.62
21PND01396,13.95,13.95,21KPND,14.62
21RNG02329,4.49,4.49,21KRNG,14.62
21CHN01598,61.18,61.18,21KCHN,14.62
21CHN01599,48,48,21KCHN,14.62
21CHN01597,19.32,19.32,21KCHN,14.62
21CHN01594,53.96,53.96,21KCHN,14.62
21CHN01596,23.32,23.32,21KCHN,14.62
21CHN01595,2.33,2.33,21KCHN,14.62
21CHN01592,18.41,18.41,21KCHN,14.62
21CHN01590,41.2,41.2,21KCHN,14.62
21CHN01587,8.39,8.39,21KCHN,14.62
21CHN01588,23.7,23.7,21KCHN,14.62
21CHN01589,20.21,20.21,21KCHN,14.62
21RNG02328,5.42,5.42,21KRNG,14.62
21CHN01586,25.73,25.73,21KCHN,14.62
21CHN01582,34.67,34.67,21KCHN,14.62
21CHN01583,29.94,29.94,21KCHN,14.62
21CHN01581,37.25,37.25,21KCHN,14.62
21CHN01584,42.87,42.87,21KCHN,14.62
21CHN01579,35.61,35.61,21KCHN,14.62
21CHN01578,24.06,24.06,21KCHN,14.62
21CHN01577,21.24,21.24,21KCHN,14.62
21CHN01580,23.5,23.5,21KCHN,14.62
21CHN01574,33,33,21KCHN,14.62
21CHN01576,2.88,2.88,21KCHN,14.62
21CHN01572,12.55,12.55,21KCHN,14.62
21RNG02327,3.74,3.74,21KRNG,14.62
21RNG02326,1.85,1.85,21KRNG,14.62
21RNG02325,1.61,1.61,21KRNG,14.62
21RNG02336,2.79,2.79,21KRNG,14.62
21ERS01777,14.13,14.13,21KERS,14.62
21ERS01778,7.77,7.77,21KERS,14.62
21ERS01776,5.79,5.79,21KERS,14.62
21ERS01775,7.55,7.55,21KERS,14.62
21ERS01773,10.32,10.32,21KERS,14.62
21ERS01772,8.02,8.02,21KERS,14.62
21ERS01771,4.51,4.51,21KERS,14.62
21ERS01770,2.72,2.72,21KERS,14.62
21ERS01769,10.41,10.41,21KERS,14.62
21ERS01768,3.47,3.47,21KERS,14.62
21ERS01767,4.84,4.84,21KERS,14.62
21ERS01765,5.7,5.7,21KERS,14.62
21ERS01764,4.52,4.52,21KERS,14.62
21ERS01763,3.92,3.92,21KERS,14.62
21ERS01762,5.71,5.71,21KERS,14.62
21ERS01761,4.29,4.29,21KERS,14.62
21ERS01760,5.04,5.04,21KERS,14.62
21ERS01759,11.7,11.7,21KERS,14.62
21ERS01758,11.28,11.28,21KERS,14.62
21ERS01757,4.47,4.47,21KERS,14.62
21ERS01755,9.44,9.44,21KERS,14.62
21ERS01756,7.52,7.52,21KERS,14.62
21ERS01754,5.72,5.72,21KERS,14.62
21ERS01752,4.84,4.84,21KERS,14.62
21ERS01751,9.07,9.07,21KERS,14.62
21ERS01750,21.21,21.21,21KERS,14.62
21ERS01749,5.07,5.07,21KERS,14.62
21ERS01748,9.65,9.65,21KERS,14.62
21ERS01747,5.32,5.32,21KERS,14.62
21ERS01746,10.42,10.42,21KERS,14.62
21ERS01745,2.84,2.84,21KERS,14.62
21ERS01744,4,4,21KERS,14.62
21ERS01743,6.3,6.3,21KERS,14.62
21ERS01742,9.9,9.9,21KERS,14.62
21ERS01741,6.02,6.02,21KERS,14.62
21ERS01740,10.06,10.06,21KERS,14.62
21ERS01739,6.12,6.12,21KERS,14.62
21ERS01738,5.5,5.5,21KERS,14.62
21ERS01736,6.88,6.88,21KERS,14.62
21ERS01737,3.55,3.55,21KERS,14.62
21BRL01092,5.61,5.61,21KBRL,14.62
21BRL01091,7.18,7.18,21KBRL,14.62
21BRL01090,6.96,6.96,21KBRL,14.62
21BRL01089,7.86,7.86,21KBRL,14.62
21BRL01088,8.7,8.7,21KBRL,14.62
21BRL01087,8.63,8.63,21KBRL,14.62
21BRL01086,5.54,5.54,21KBRL,14.62
21BRL01085,5.67,5.67,21KBRL,14.62
21BRL01084,6.31,6.31,21KBRL,14.62
21BRL01083,12.83,12.83,21KBRL,14.62
21BRL01081,10.69,10.69,21KBRL,14.62
21BRL01082,11.92,11.92,21KBRL,14.62
21BRL01079,2.73,2.73,21KBRL,14.62
21BRL01078,7.78,7.78,21KBRL,14.62
21BRL01077,6.8,6.8,21KBRL,14.62
21BRL01076,11.75,11.75,21KBRL,14.62
21BRL01074,8.27,8.27,21KBRL,14.62
21PND01405,2.78,2.78,21KPND,14.62
21PND01404,5.69,5.69,21KPND,14.62
21PND01401,2.51,2.51,21KPND,14.62
21PND01403,3.63,3.63,21KPND,14.62
21CHN01627,2.15,2.15,21KCHN,14.62
21CHN01625,4.62,4.62,21KCHN,14.62
21CHN01623,5.47,5.47,21KCHN,14.62
21CHN01622,9.06,9.06,21KCHN,14.62
21CHN01621,5.86,5.86,21KCHN,14.62
21CHN01620,1.88,1.88,21KCHN,14.62
21CHN01619,13.74,13.74,21KCHN,14.62
21CHN01618,5.48,5.48,21KCHN,14.62
21CHN01616,2.19,2.19,21KCHN,14.62
21CHN01615,9.48,9.48,21KCHN,14.62
21CHN01614,5.85,5.85,21KCHN,14.62
21CHN01613,1.96,1.96,21KCHN,14.62
21CHN01612,1.54,1.54,21KCHN,14.62
21CHN01610,6.21,6.21,21KCHN,14.62
21CHN01608,13.82,13.82,21KCHN,14.62
21CHN01607,6.77,6.77,21KCHN,14.62
21CHN01606,5.73,5.73,21KCHN,14.62
21CHN01605,8.23,8.23,21KCHN,14.62
21CHN01604,7.34,7.34,21KCHN,14.62
21CHN01602,5.23,5.23,21KCHN,14.62
21CHN01601,2.15,2.15,21KCHN,14.62
21BRL01103,0.86,0.86,21KBRL,14.62
21BRL01102,1.83,1.83,21KBRL,14.62
21BRL01101,2.11,2.11,21KBRL,14.62
21BRL01099,1.92,1.92,21KBRL,14.62
21BRL01100,2.65,2.65,21KBRL,14.62
21BRL01098,1.58,1.58,21KBRL,14.62
21BRL01097,2.17,2.17,21KBRL,14.62
21BRL01096,1.57,1.57,21KBRL,14.62
21BRL01095,3.1,3.1,21KBRL,14.62
21BRL01094,2.39,2.39,21KBRL,14.62
21RNG02345,4.99,4.99,21KRNG,14.62
21RNG02344,1.82,1.82,21KRNG,14.62
21RNG02343,1.54,1.54,21KRNG,14.62
21RNG02341,2.18,2.18,21KRNG,14.62
21RNG02340,1.19,1.19,21KRNG,14.62
21ERS01813,2.66,2.66,21KERS,14.62
21ERS01812,3.77,3.77,21KERS,14.62
21ERS01810,2.69,2.69,21KERS,14.62
21ERS01811,3.1,3.1,21KERS,14.62
21ERS01808,6.66,6.66,21KERS,14.62
21ERS01809,0.67,0.67,21KERS,14.62
21ERS01807,4.51,4.51,21KERS,14.62
21ERS01806,4.24,4.24,21KERS,14.62
21ERS01805,1.32,1.32,21KERS,14.62
21ERS01804,1.71,1.71,21KERS,14.62
21ERS01803,1.16,1.16,21KERS,14.62
21ERS01801,1.61,1.61,21KERS,14.62
21ERS01800,7.31,7.31,21KERS,14.62
21ERS01799,2.24,2.24,21KERS,14.62
21ERS01798,4.23,4.23,21KERS,14.62
21ERS01797,3.82,3.82,21KERS,14.62
21ERS01793,1.2,1.2,21KERS,14.62
21ERS01794,4.24,4.24,21KERS,14.62
21ERS01796,1.22,1.22,21KERS,14.62
21ERS01795,1.1,1.1,21KERS,14.62
21ERS01789,1.06,1.06,21KERS,14.62
21ERS01792,2,2,21KERS,14.62
21ERS01791,2.6,2.6,21KERS,14.62
21ERS01788,0.99,0.99,21KERS,14.62
21RNG02339,1.16,1.16,21KRNG,14.62
21ERS01787,0.8,0.8,21KERS,14.62
21ERS01786,4.25,4.25,21KERS,14.62
21ERS01785,6.07,6.07,21KERS,14.62
21ERS01783,2.75,2.75,21KERS,14.62
21ERS01782,1.8,1.8,21KERS,14.62
21ERS01781,1.16,1.16,21KERS,14.62
21ERS01779,1.8,1.8,21KERS,14.62
21RNG02338,2.13,2.13,21KRNG,14.62
21RNG02337,2.76,2.76,21KRNG,14.62
21PND01409,5.03,5.03,21KPND,14.62
21PND01408,4.64,4.64,21KPND,14.62
21PND01407,0.56,0.56,21KPND,14.62
21PND01406,3.34,3.34,21KPND,14.62
21CHN01677,2.69,2.69,21KCHN,14.62
21CHN01676,1.55,1.55,21KCHN,14.62
21CHN01674,27.57,27.57,21KCHN,14.62
21CHN01669,10.26,10.26,21KCHN,14.62
21CHN01671,3.8,3.8,21KCHN,14.62
21CHN01668,9.11,9.11,21KCHN,14.62
21CHN01666,2.77,2.77,21KCHN,14.62
21CHN01667,23.12,23.12,21KCHN,14.62
21CHN01665,8.51,8.51,21KCHN,14.62
21CHN01663,4.32,4.32,21KCHN,14.62
21CHN01661,0.94,0.94,21KCHN,14.62
21CHN01659,5.56,5.56,21KCHN,14.62
21CHN01660,6.34,6.34,21KCHN,14.62
21CHN01658,6.25,6.25,21KCHN,14.62
21CHN01657,3.41,3.41,21KCHN,14.62
21CHN01655,3.49,3.49,21KCHN,14.62
21CHN01654,7.43,7.43,21KCHN,14.62
21CHN01653,4.52,4.52,21KCHN,14.62
21CHN01651,13.75,13.75,21KCHN,14.62
21CHN01649,1.42,1.42,21KCHN,14.62
21CHN01648,27.27,27.27,21KCHN,14.62
21CHN01647,2.47,2.47,21KCHN,14.62
21CHN01646,2.36,2.36,21KCHN,14.62
21CHN01645,7.68,7.68,21KCHN,14.62
21CHN01644,8.82,8.82,21KCHN,14.62
21CHN01642,6.49,6.49,21KCHN,14.62
21CHN01640,7.01,7.01,21KCHN,14.62
21CHN01643,5.45,5.45,21KCHN,14.62
21CHN01639,6.74,6.74,21KCHN,14.62
21CHN01635,7.32,7.32,21KCHN,14.62
21CHN01636,2.35,2.35,21KCHN,14.62
21CHN01634,1.61,1.61,21KCHN,14.62
21CHN01633,3.54,3.54,21KCHN,14.62
21CHN01631,5.01,5.01,21KCHN,14.62
21CHN01630,4.69,4.69,21KCHN,14.62
21CHN01629,5.19,5.19,21KCHN,14.62
21CHN01628,8.38,8.38,21KCHN,14.62
21BRL01104,2.25,2.25,21KBRL,14.62
21BRL01105,0.75,0.75,21KBRL,14.62
21BRL01106,3.63,3.63,21KBRL,14.62
21BRL01107,7.48,7.48,21KBRL,14.62
21BRL01108,2.11,2.11,21KBRL,14.62
21BRL01109,8.88,8.88,21KBRL,14.62
21BRL01110,5.14,5.14,21KBRL,14.62
21BRL01111,1.43,1.43,21KBRL,14.62
21BRL01112,1.47,1.47,21KBRL,14.62
21BRL01113,2.02,2.02,21KBRL,14.62
21BRL01114,7.14,7.14,21KBRL,14.62
21BRL01115,3.66,3.66,21KBRL,14.62
21BRL01116,4.84,4.84,21KBRL,14.62
21BRL01118,1.83,1.83,21KBRL,14.62
21BRL01117,1.39,1.39,21KBRL,14.62
21BRL01119,1.66,1.66,21KBRL,14.62
21BRL01120,1.58,1.58,21KBRL,14.62
21BRL01121,1.27,1.27,21KBRL,14.62
21BRL01126,1.61,1.61,21KBRL,14.62
21BRL01124,5.66,5.66,21KBRL,14.62
21BRL01123,0.81,0.81,21KBRL,14.62
21BRL01125,2.63,2.63,21KBRL,14.62
21BRL01128,2.24,2.24,21KBRL,14.62
21BRL01132,1.89,1.89,21KBRL,14.62
21BRL01133,1.45,1.45,21KBRL,14.62
21BRL01135,2.88,2.88,21KBRL,14.62
21BRL01136,0.7,0.7,21KBRL,14.62
21RNG02363,3.67,3.67,21KRNG,14.62
21RNG02362,1.31,1.31,21KRNG,14.62
21RNG02353,5,5,21KRNG,14.62
21RNG02351,2.22,2.22,21KRNG,14.62
21RNG02349,2.29,2.29,21KRNG,14.62
21RNG02352,3.02,3.02,21KRNG,14.62
21RNG02350,2.75,2.75,21KRNG,14.62
21RNG02348,5.2,5.2,21KRNG,14.62
21RNG02347,3.61,3.61,21KRNG,14.62
21RNG02346,3.96,3.96,21KRNG,14.62
21RNG02361,1.42,1.42,21KRNG,14.62
21RNG02360,2.77,2.77,21KRNG,14.62
21RNG02359,1.38,1.38,21KRNG,14.62
21PND01414,2.73,2.73,21KPND,14.62
21PND01413,3.83,3.83,21KPND,14.62
21PND01412,5.21,5.21,21KPND,14.62
21PND01411,5.23,5.23,21KPND,14.62
21RNG02357,1.52,1.52,21KRNG,14.62
21RNG02356,2.37,2.37,21KRNG,14.62
21CHN01703,48.06,48.06,21KCHN,14.62
21CHN01702,19.44,19.44,21KCHN,14.62
21CHN01700,19.49,19.49,21KCHN,14.62
21CHN01698,40.75,40.75,21KCHN,14.62
21CHN01697,21.14,21.14,21KCHN,14.62
21CHN01695,9.12,9.12,21KCHN,14.62
21CHN01694,56.14,56.14,21KCHN,14.62
21CHN01692,17.07,17.07,21KCHN,14.62
21CHN01691,0.78,0.78,21KCHN,14.62
21CHN01690,9.82,9.82,21KCHN,14.62
21CHN01689,2.13,2.13,21KCHN,14.62
21CHN01688,10.82,10.82,21KCHN,14.62
21CHN01687,10.12,10.12,21KCHN,14.62
21CHN01684,50.12,50.12,21KCHN,14.62
21CHN01685,1.09,1.09,21KCHN,14.62
21CHN01683,1.73,1.73,21KCHN,14.62
21CHN01682,9.42,9.42,21KCHN,14.62
21CHN01680,5.87,5.87,21KCHN,14.62
21CHN01679,9.62,9.62,21KCHN,14.62
21CHN01678,5.87,5.87,21KCHN,14.62
21RNG02355,3.87,3.87,21KRNG,14.62
21RNG02354,2.59,2.59,21KRNG,14.62
21ERS01851,3.34,3.34,21KERS,14.62
21ERS01850,6.72,6.72,21KERS,14.62
21ERS01849,8.25,8.25,21KERS,14.62
21ERS01843,3.89,3.89,21KERS,14.62
21ERS01846,8.6,8.6,21KERS,14.62
21ERS01840,4.94,4.94,21KERS,14.62
21ERS01841,3.42,3.42,21KERS,14.62
21ERS01847,12.35,12.35,21KERS,14.62
21ERS01842,4.55,4.55,21KERS,14.62
21ERS01848,4.7,4.7,21KERS,14.62
21ERS01837,1.65,1.65,21KERS,14.62
21ERS01838,4.68,4.68,21KERS,14.62
21ERS01836,8.2,8.2,21KERS,14.62
21ERS01835,2.18,2.18,21KERS,14.62
21ERS01833,4.99,4.99,21KERS,14.62
21ERS01832,4.15,4.15,21KERS,14.62
21ERS01831,2.16,2.16,21KERS,14.62
21ERS01830,3.98,3.98,21KERS,14.62
21ERS01829,3.93,3.93,21KERS,14.62
21ERS01827,2.1,2.1,21KERS,14.62
21ERS01823,4.06,4.06,21KERS,14.62
21ERS01824,3.23,3.23,21KERS,14.62
21ERS01822,6.27,6.27,21KERS,14.62
21ERS01821,3.5,3.5,21KERS,14.62
21ERS01820,4.74,4.74,21KERS,14.62
21ERS01819,4.83,4.83,21KERS,14.62
21ERS01818,4.01,4.01,21KERS,14.62
21ERS01816,2.88,2.88,21KERS,14.62
21ERS01817,8.63,8.63,21KERS,14.62
21ERS01814,4.1,4.1,21KERS,14.62
21ERS01815,7.59,7.59,21KERS,14.62
21BRL01140,2.29,2.29,21KBRL,14.62
21BRL01141,0.77,0.77,21KBRL,14.62
21BRL01142,1.78,1.78,21KBRL,14.62
21BRL01143,4.5,4.5,21KBRL,14.62
21BRL01138,4.31,4.31,21KBRL,14.62
21PND01437,1.67,1.67,21KPND,14.62
21PND01436,5.61,5.61,21KPND,14.62
21PND01435,4.28,4.28,21KPND,14.62
21PND01434,3.13,3.13,21KPND,14.62
21PND01432,5.03,5.03,21KPND,14.62
21PND01430,3.08,3.08,21KPND,14.62
21PND01429,4.25,4.25,21KPND,14.62
21PND01428,7.18,7.18,21KPND,14.62
21PND01427,2.58,2.58,21KPND,14.62
21PND01426,4.38,4.38,21KPND,14.62
21PND01425,5.06,5.06,21KPND,14.62
21PND01424,3.97,3.97,21KPND,14.62
21PND01423,3.74,3.74,21KPND,14.62
21PND01422,7.89,7.89,21KPND,14.62
21PND01421,4.01,4.01,21KPND,14.62
21PND01420,3.83,3.83,21KPND,14.62
21PND01419,4.18,4.18,21KPND,14.62
21PND01418,5.9,5.9,21KPND,14.62
21PND01417,5.16,5.16,21KPND,14.62
21PND01416,7.15,7.15,21KPND,14.62
21PND01415,2.73,2.73,21KPND,14.62
21CHN01750,1.64,1.64,21KCHN,14.62
21CHN01748,2.17,2.17,21KCHN,14.62
21CHN01747,1.54,1.54,21KCHN,14.62
21CHN01746,2.02,2.02,21KCHN,14.62
21CHN01745,8.04,8.04,21KCHN,14.62
21CHN01744,9.21,9.21,21KCHN,14.62
21CHN01742,7.29,7.29,21KCHN,14.62
21CHN01741,1.51,1.51,21KCHN,14.62
21CHN01740,0.82,0.82,21KCHN,14.62
21CHN01739,6.27,6.27,21KCHN,14.62
21CHN01738,5.99,5.99,21KCHN,14.62
21CHN01735,3.08,3.08,21KCHN,14.62
21CHN01732,2.38,2.38,21KCHN,14.62
21CHN01731,9.63,9.63,21KCHN,14.62
21CHN01729,5.69,5.69,21KCHN,14.62
21CHN01728,5.75,5.75,21KCHN,14.62
21CHN01727,5.82,5.82,21KCHN,14.62
21CHN01725,8.57,8.57,21KCHN,14.62
21CHN01723,8.71,8.71,21KCHN,14.62
21CHN01722,2.15,2.15,21KCHN,14.62
21CHN01721,6.75,6.75,21KCHN,14.62
21CHN01720,3.21,3.21,21KCHN,14.62
21CHN01719,0.82,0.82,21KCHN,14.62
21CHN01718,1.67,1.67,21KCHN,14.62
21CHN01717,7.95,7.95,21KCHN,14.62
21CHN01716,1.33,1.33,21KCHN,14.62
21CHN01715,8.46,8.46,21KCHN,14.62
21CHN01712,15.64,15.64,21KCHN,14.62
21CHN01711,3.64,3.64,21KCHN,14.62
21CHN01710,6.71,6.71,21KCHN,14.62
21CHN01708,1,1,21KCHN,14.62
21CHN01707,1.81,1.81,21KCHN,14.62
21CHN01706,1.53,1.53,21KCHN,14.62
21CHN01705,1,1,21KCHN,14.62
21BRL01144,1.74,1.74,21KBRL,14.62
21PND01445,2.94,2.94,21KPND,14.62
21PND01444,3.09,3.09,21KPND,14.62
21PND01443,3.41,3.41,21KPND,14.62
21PND01442,2.72,2.72,21KPND,14.62
21PND01441,3.63,3.63,21KPND,14.62
21PND01440,2.3,2.3,21KPND,14.62
21PND01439,4.1,4.1,21KPND,14.62
21CHN01768,4.11,4.11,21KCHN,14.62
21CHN01767,1.51,1.51,21KCHN,14.62
21CHN01766,1.19,1.19,21KCHN,14.62
21CHN01765,1.29,1.29,21KCHN,14.62
21CHN01763,1.52,1.52,21KCHN,14.62
21CHN01761,1.61,1.61,21KCHN,14.62
21CHN01760,0.94,0.94,21KCHN,14.62
21CHN01759,6.85,6.85,21KCHN,14.62
21CHN01758,3.88,3.88,21KCHN,14.62
21CHN01757,1.63,1.63,21KCHN,14.62
21CHN01755,8.64,8.64,21KCHN,14.62
21CHN01754,5.43,5.43,21KCHN,14.62
21CHN01753,1.31,1.31,21KCHN,14.62
21CHN01752,3.73,3.73,21KCHN,14.62
21BRL01145,2.4,2.4,21KBRL,14.62
21RNG02415,2.11,2.11,21KRNG,14.62
21RNG02405,3.33,3.33,21KRNG,14.62
21RNG02404,5.26,5.26,21KRNG,14.62
21RNG02403,2.05,2.05,21KRNG,14.62
21RNG02402,2.68,2.68,21KRNG,14.62
21RNG02400,1.82,1.82,21KRNG,14.62
21RNG02399,2.98,2.98,21KRNG,14.62
21RNG02414,2.13,2.13,21KRNG,14.62
21RNG02395,3.18,3.18,21KRNG,14.62
21RNG02394,1.69,1.69,21KRNG,14.62
21RNG02393,2.67,2.67,21KRNG,14.62
21RNG02391,2.43,2.43,21KRNG,14.62
21RNG02390,2.47,2.47,21KRNG,14.62
21RNG02389,2.81,2.81,21KRNG,14.62
21RNG02388,2.83,2.83,21KRNG,14.62
21RNG02387,2.4,2.4,21KRNG,14.62
21RNG02386,2.52,2.52,21KRNG,14.62
21RNG02385,1.79,1.79,21KRNG,14.62
21RNG02384,1.76,1.76,21KRNG,14.62
21RNG02383,2.05,2.05,21KRNG,14.62
21RNG02381,2.03,2.03,21KRNG,14.62
21RNG02380,2.99,2.99,21KRNG,14.62
21RNG02379,1.52,1.52,21KRNG,14.62
21RNG02377,2.46,2.46,21KRNG,14.62
21RNG02412,2.35,2.35,21KRNG,14.62
21RNG02376,2.48,2.48,21KRNG,14.62
21RNG02375,1.96,1.96,21KRNG,14.62
21RNG02374,2.83,2.83,21KRNG,14.62
21RNG02373,7.77,7.77,21KRNG,14.62
21RNG02372,2.62,2.62,21KRNG,14.62
21RNG02371,2.27,2.27,21KRNG,14.62
21RNG02370,2.12,2.12,21KRNG,14.62
21RNG02369,3.36,3.36,21KRNG,14.62
21RNG02368,1.76,1.76,21KRNG,14.62
21RNG02367,1.94,1.94,21KRNG,14.62
21RNG02366,2.55,2.55,21KRNG,14.62
21RNG02365,2.6,2.6,21KRNG,14.62
21RNG02410,3.08,3.08,21KRNG,14.62
21ERS01904,2.71,2.71,21KERS,14.62
21ERS01903,2.89,2.89,21KERS,14.62
21ERS01902,3.61,3.61,21KERS,14.62
21ERS01899,3.44,3.44,21KERS,14.62
21ERS01897,5.42,5.42,21KERS,14.62
21ERS01896,2.79,2.79,21KERS,14.62
21ERS01895,3.13,3.13,21KERS,14.62
21ERS01894,2.73,2.73,21KERS,14.62
21ERS01893,4.2,4.2,21KERS,14.62
21ERS01892,3.83,3.83,21KERS,14.62
21ERS01891,3.9,3.9,21KERS,14.62
21ERS01890,4.71,4.71,21KERS,14.62
21ERS01889,4.04,4.04,21KERS,14.62
21ERS01888,3.66,3.66,21KERS,14.62
21RNG02409,2.64,2.64,21KRNG,14.62
21ERS01887,4.71,4.71,21KERS,14.62
21ERS01886,5.73,5.73,21KERS,14.62
21ERS01884,4.58,4.58,21KERS,14.62
21ERS01883,2.99,2.99,21KERS,14.62
21ERS01882,4.05,4.05,21KERS,14.62
21ERS01878,3.71,3.71,21KERS,14.62
21ERS01874,3.75,3.75,21KERS,14.62
21ERS01873,2.44,2.44,21KERS,14.62
21ERS01872,1.65,1.65,21KERS,14.62
21ERS01871,3.65,3.65,21KERS,14.62
21ERS01870,9.83,9.83,21KERS,14.62
21ERS01869,4.38,4.38,21KERS,14.62
21ERS01868,3.43,3.43,21KERS,14.62
21ERS01867,4.48,4.48,21KERS,14.62
21ERS01866,2.31,2.31,21KERS,14.62
21ERS01863,8.34,8.34,21KERS,14.62
21ERS01862,2.91,2.91,21KERS,14.62
21ERS01858,5.34,5.34,21KERS,14.62
21ERS01857,3.49,3.49,21KERS,14.62
21ERS01856,2.43,2.43,21KERS,14.62
21ERS01855,2.62,2.62,21KERS,14.62
21ERS01854,4.8,4.8,21KERS,14.62
21ERS01853,2.81,2.81,21KERS,14.62
21ERS01852,2.9,2.9,21KERS,14.62
21RNG02408,4.34,4.34,21KRNG,14.62
18CHN15421,19.88,19.88,18CHN,21.07
18CHN15420,11.59,11.59,18CHN,21.07
18CHN15409,26.55,26.55,18CHN,21.07
18CHN15387,19.48,19.48,18CHN,21.07
18CHN15402,18.79,18.79,18CHN,21.07
18CHN15400,38.28,38.28,18CHN,21.07
18CHN15411,14.12,14.12,18CHN,21.07
18CHN15410,19.96,19.96,18CHN,21.07
18CHN15413,27.56,27.56,18CHN,21.07
18CHN15408,21.55,21.55,18CHN,21.07
18CHN15403,28.31,28.31,18CHN,21.07
18CHN15393,46.27,46.27,18CHN,21.07
18CHN15394,21,21,18CHN,21.07
18CHN15390,47.96,47.96,18CHN,21.07
18CHN15414,28.74,28.74,18CHN,21.07
18CHN15406,19.72,19.72,18CHN,21.07
18CHN15388,16.68,16.68,18CHN,21.07
18CHN15417,41.13,41.13,18CHN,21.07
18CHN15405,13.42,13.42,18CHN,21.07
18CHN15396,24.44,24.44,18CHN,21.07
18CHN15395,51.79,51.79,18CHN,21.07
18CHN15391,33.14,33.14,18CHN,21.07
18BRL05112,14.31,14.31,18BRL,21.07
18BRL05111,15.72,15.72,18BRL,21.07
18BRL05109,8.6,8.6,18BRL,21.07
18BRL05108,6.82,6.82,18BRL,21.07
18BRL05107,11.55,11.55,18BRL,21.07
18BRL05105,9.19,9.19,18BRL,21.07
18BRL05102,19.97,19.97,18BRL,21.07
18BRL05100,16.3,16.3,18BRL,21.07
18BRL05101,8.09,8.09,18BRL,21.07
18BRL05099,14.14,14.14,18BRL,21.07
18BRL05097,11.25,11.25,18BRL,21.07
18BRL05096,18.47,18.47,18BRL,21.07
18BRL05094,27.98,27.98,18BRL,21.07
18BRL05091,10.12,10.12,18BRL,21.07
18BRL05093,8,8,18BRL,21.07
18BRL05087,8.18,8.18,18BRL,21.07
18BGL02456,14,14,18BGL,21.07
18RNG10243,6.16,6.16,18RNG,21.07
18RNG10242,3.32,3.32,18RNG,21.07
18RNG10236,4.05,4.05,18RNG,21.07
18RNG10231,2.16,2.16,18RNG,21.07
18RNG10240,2.96,2.96,18RNG,21.07
18RNG10229,5.73,5.73,18RNG,21.07
18RNG10235,3.37,3.37,18RNG,21.07
18RNG10233,6.2,6.2,18RNG,21.07
18RNG10230,5.92,5.92,18RNG,21.07
18RNG10237,2.17,2.17,18RNG,21.07
18RNG10232,4.37,4.37,18RNG,21.07
18RNG10227,2.69,2.69,18RNG,21.07
18RNG10223,3.71,3.71,18RNG,21.07
18RNG10224,4.04,4.04,18RNG,21.07
18RNG10222,5.53,5.53,18RNG,21.07
18RNG10221,2.24,2.24,18RNG,21.07
18RNG10219,6.36,6.36,18RNG,21.07
18RNG10220,3.14,3.14,18RNG,21.07
18RNG10216,2.22,2.22,18RNG,21.07
18RNG10215,8.25,8.25,18RNG,21.07
18ERS15807,11.27,11.27,18ERS,21.07
18ERS15798,11.01,11.01,18ERS,21.07
18ERS15812,4.47,4.47,18ERS,21.07
18ERS15809,5.83,5.83,18ERS,21.07
18ERS15801,6.28,6.28,18ERS,21.07
18ERS15795,5.94,5.94,18ERS,21.07
18ERS15790,6.01,6.01,18ERS,21.07
18ERS15794,5.11,5.11,18ERS,21.07
18CHN15423,6.92,6.92,18CHN,21.07
18ERS15802,3.58,3.58,18ERS,21.07
18ERS15797,4.03,4.03,18ERS,21.07
18ERS15810,10.08,10.08,18ERS,21.07
18ERS15789,9.22,9.22,18ERS,21.07
18ERS15814,4.85,4.85,18ERS,21.07
18ERS15804,10.06,10.06,18ERS,21.07
18ERS15791,4.17,4.17,18ERS,21.07
18ERS15806,7.35,7.35,18ERS,21.07
18ERS15805,8.51,8.51,18ERS,21.07
18ERS15796,11.04,11.04,18ERS,21.07
18ERS15813,3.91,3.91,18ERS,21.07
18ERS15808,9.79,9.79,18ERS,21.07
18ERS15800,4.44,4.44,18ERS,21.07
18ERS15799,9.52,9.52,18ERS,21.07
18BGL02458,10.18,10.18,18BGL,21.07
18PND15929,6.19,6.19,18PND,21.07
18PND15928,7.33,7.33,18PND,21.07
18PND15924,7.35,7.35,18PND,21.07
18PND15926,7.41,7.41,18PND,21.07
18PND15923,12.27,12.27,18PND,21.07
18CHN15452,4.24,4.24,18CHN,21.07
18CHN15455,7.76,7.76,18CHN,21.07
18CHN15453,6.11,6.11,18CHN,21.07
18CHN15450,3.41,3.41,18CHN,21.07
18CHN15449,4.15,4.15,18CHN,21.07
18CHN15448,3.81,3.81,18CHN,21.07
18CHN15447,7.47,7.47,18CHN,21.07
18CHN15445,8.17,8.17,18CHN,21.07
18CHN15442,7.54,7.54,18CHN,21.07
18CHN15441,4.48,4.48,18CHN,21.07
18CHN15443,6.64,6.64,18CHN,21.07
18CHN15440,4.47,4.47,18CHN,21.07
18CHN15437,5.95,5.95,18CHN,21.07
18CHN15436,4.48,4.48,18CHN,21.07
18CHN15434,4.04,4.04,18CHN,21.07
18CHN15431,7.23,7.23,18CHN,21.07
18CHN15429,4.95,4.95,18CHN,21.07
